blocked_id,timestamp,symbol,direction,strategy,confidence,entry_price,stop_loss,take_profit,blocked_reason,session,position_size_units,risk_amount,margin_required,market_conditions,indicators
BLOCKED_EUR_JPY_1771480007920,2026-02-19T05:46:49.284944,EUR_JPY,buy,trend_following,0.9,183.065,182.465,184.365,Pre-check margin insufficient: 0.04x,tokyo,207083,621.000500399994,1094871.9960454404,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0938272903405416, ""spread_pips"": 2.6999999999986812, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 63.682897222575484, ""macd"": 0.03385468887159959, ""macd_signal"": 0.036794179435798005, ""bb_upper"": 182.99488816309793, ""bb_lower"": 182.8859118369022, ""atr"": 0.0938272903405416, ""momentum"": 0.06200000000001182, ""stoch_k"": 66.06917855545841, ""stoch_d"": 56.44996825327718}"
BLOCKED_EUR_JPY_1771480113307,2026-02-19T05:48:34.681532,EUR_JPY,buy,trend_following,0.9,183.074,182.47400000000002,184.37400000000002,Pre-check margin insufficient: 0.04x,tokyo,207083,621.000500399994,1094925.8230902848,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0938272903405416, ""spread_pips"": 2.5000000000005684, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 63.682897222575484, ""macd"": 0.03385468887159959, ""macd_signal"": 0.036794179435798005, ""bb_upper"": 182.99488816309793, ""bb_lower"": 182.8859118369022, ""atr"": 0.0938272903405416, ""momentum"": 0.06200000000001182, ""stoch_k"": 66.06917855545841, ""stoch_d"": 56.44996825327718}"
BLOCKED_EUR_JPY_1771480216475,2026-02-19T05:50:17.836592,EUR_JPY,buy,trend_following,0.9,183.061,182.461,184.36100000000002,Pre-check margin insufficient: 0.04x,tokyo,207083,621.000500399994,1094848.0729143987,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09312534103050314, ""spread_pips"": 2.600000000001046, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 66.11001438404745, ""macd"": 0.03917168019955852, ""macd_signal"": 0.03726967958855011, ""bb_upper"": 183.0157523745227, ""bb_lower"": 182.87364762547745, ""atr"": 0.09312534103050314, ""momentum"": 0.1560000000000059, ""stoch_k"": 76.54653657935292, ""stoch_d"": 65.81881662561928}"
BLOCKED_USD_JPY_1771480222057,2026-02-19T05:50:22.717278,USD_JPY,buy,trend_following,0.9,155.246,154.64600000000002,156.54600000000002,Pre-check margin insufficient: 0.05x,tokyo,216285,648.5954579999938,821823.191357805,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08059905093310889, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 61.50988619411169, ""macd"": 0.026983242675811425, ""macd_signal"": 0.0342435777638192, ""bb_upper"": 155.2348092525468, ""bb_lower"": 155.12779074745302, ""atr"": 0.08059905093310889, ""momentum"": 0.10199999999997544, ""stoch_k"": 59.772256728781805, ""stoch_d"": 46.331342528543814}"
BLOCKED_USD_JPY_1771480333039,2026-02-19T05:52:13.655126,USD_JPY,buy,trend_following,0.9,155.248,154.648,156.548,Pre-check margin insufficient: 0.05x,tokyo,216281,648.5834627999938,821818.5796351441,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08059905093310889, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 61.50988619411169, ""macd"": 0.026983242675811425, ""macd_signal"": 0.0342435777638192, ""bb_upper"": 155.2348092525468, ""bb_lower"": 155.12779074745302, ""atr"": 0.08059905093310889, ""momentum"": 0.10199999999997544, ""stoch_k"": 59.772256728781805, ""stoch_d"": 46.331342528543814}"
BLOCKED_USD_JPY_1771480439006,2026-02-19T05:53:59.634496,USD_JPY,buy,trend_following,0.9,155.255,154.655,156.555,Pre-check margin insufficient: 0.05x,tokyo,216301,648.6434387999939,821931.6336095027,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08059905093310889, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 61.50988619411169, ""macd"": 0.026983242675811425, ""macd_signal"": 0.0342435777638192, ""bb_upper"": 155.2348092525468, ""bb_lower"": 155.12779074745302, ""atr"": 0.08059905093310889, ""momentum"": 0.10199999999997544, ""stoch_k"": 59.772256728781805, ""stoch_d"": 46.331342528543814}"
BLOCKED_USD_JPY_1771480537934,2026-02-19T05:55:38.538442,USD_JPY,buy,trend_following,0.9,155.27,154.67000000000002,156.57000000000002,Pre-check margin insufficient: 0.05x,tokyo,216312,648.6764255999938,822052.84815612,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.07898483622111072, ""spread_pips"": 1.700000000002433, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 63.991849118630405, ""macd"": 0.030576215844831722, ""macd_signal"": 0.03351009177933518, ""bb_upper"": 155.24480401976862, ""bb_lower"": 155.12349598023118, ""atr"": 0.07898483622111072, ""momentum"": 0.08100000000001728, ""stoch_k"": 78.53773980062415, ""stoch_d"": 60.75941683255485}"
BLOCKED_EUR_JPY_1771480540409,2026-02-19T05:55:41.736079,EUR_JPY,buy,trend_following,0.9,183.092,182.49200000000002,184.39200000000002,Pre-check margin insufficient: 0.04x,tokyo,207083,621.000500399994,1095033.4771799734,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09111638888002203, ""spread_pips"": 2.600000000001046, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 67.4487582970722, ""macd"": 0.04416737121670167, ""macd_signal"": 0.038649223896529535, ""bb_upper"": 183.03816062692943, ""bb_lower"": 182.86313937307068, ""atr"": 0.09111638888002203, ""momentum"": 0.146000000000015, ""stoch_k"": 85.99434950805299, ""stoch_d"": 76.20335488095469}"
BLOCKED_USD_JPY_1771480647678,2026-02-19T05:57:28.279439,USD_JPY,buy,trend_following,0.9,155.323,154.723,156.62300000000002,Pre-check margin insufficient: 0.05x,tokyo,216380,648.8803439999939,822591.9577568701,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.07898483622111072, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 63.991849118630405, ""macd"": 0.030576215844831722, ""macd_signal"": 0.03351009177933518, ""bb_upper"": 155.24480401976862, ""bb_lower"": 155.12349598023118, ""atr"": 0.07898483622111072, ""momentum"": 0.08100000000001728, ""stoch_k"": 78.53773980062415, ""stoch_d"": 60.75941683255485}"
BLOCKED_USD_JPY_1771480756258,2026-02-19T05:59:16.851271,USD_JPY,buy,trend_following,0.9,155.287,154.687,156.58700000000002,Pre-check margin insufficient: 0.05x,tokyo,216357,648.8113715999939,822313.8847237545,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.07898483622111072, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 63.991849118630405, ""macd"": 0.030576215844831722, ""macd_signal"": 0.03351009177933518, ""bb_upper"": 155.24480401976862, ""bb_lower"": 155.12349598023118, ""atr"": 0.07898483622111072, ""momentum"": 0.08100000000001728, ""stoch_k"": 78.53773980062415, ""stoch_d"": 60.75941683255485}"
BLOCKED_USD_JPY_1771480866988,2026-02-19T06:01:07.649373,USD_JPY,buy,trend_following,0.9,155.302,154.702,156.602,Pre-check margin insufficient: 0.05x,tokyo,216385,648.8953379999938,822499.747044885,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08070020691260149, ""spread_pips"": 1.6999999999995907, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 69.35783597542809, ""macd"": 0.037669553472710504, ""macd_signal"": 0.03434196808225562, ""bb_upper"": 155.26948753054816, ""bb_lower"": 155.10911246945173, ""atr"": 0.08070020691260149, ""momentum"": 0.12600000000000477, ""stoch_k"": 84.75509771152811, ""stoch_d"": 74.35503141364472}"
BLOCKED_USD_JPY_1771480989161,2026-02-19T06:03:09.809430,USD_JPY,buy,trend_following,0.9,155.319,154.719,156.619,Pre-check margin insufficient: 0.05x,tokyo,216388,648.9043343999939,822601.1858035862,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08070020691260149, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 69.35783597542809, ""macd"": 0.037669553472710504, ""macd_signal"": 0.03434196808225562, ""bb_upper"": 155.26948753054816, ""bb_lower"": 155.10911246945173, ""atr"": 0.08070020691260149, ""momentum"": 0.12600000000000477, ""stoch_k"": 84.75509771152811, ""stoch_d"": 74.35503141364472}"
BLOCKED_USD_JPY_1771481108790,2026-02-19T06:05:09.433827,USD_JPY,buy,trend_following,0.9,155.344,154.744,156.644,Pre-check margin insufficient: 0.05x,tokyo,216409,648.9673091999939,822813.4354794481,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08070020691260149, ""spread_pips"": 1.999999999998181, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 69.35783597542809, ""macd"": 0.037669553472710504, ""macd_signal"": 0.03434196808225562, ""bb_upper"": 155.26948753054816, ""bb_lower"": 155.10911246945173, ""atr"": 0.08070020691260149, ""momentum"": 0.12600000000000477, ""stoch_k"": 84.75509771152811, ""stoch_d"": 74.35503141364472}"
BLOCKED_USD_JPY_1771481227836,2026-02-19T06:07:08.488405,USD_JPY,buy,trend_following,0.895,155.264,154.66400000000002,156.56400000000002,Pre-check margin insufficient: 0.05x,tokyo,215759,647.0180891999938,819919.591380288,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08043590812243928, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 70.88831315784101, ""macd"": 0.044313396392254845, ""macd_signal"": 0.03633623739177309, ""bb_upper"": 155.2928801203122, ""bb_lower"": 155.09571987968758, ""atr"": 0.08043590812243928, ""momentum"": 0.14700000000001978, ""stoch_k"": 88.75396233451742, ""stoch_d"": 84.01559994888989}"
BLOCKED_EUR_JPY_1771481238352,2026-02-19T06:07:19.757387,EUR_JPY,buy,trend_following,0.895,183.112,182.512,184.412,Pre-check margin insufficient: 0.04x,tokyo,206538,619.3661543999941,1092270.874422299,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09239117922089025, ""spread_pips"": 2.5000000000005684, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 73.03993249882096, ""macd"": 0.06073428603306752, ""macd_signal"": 0.04549040014591891, ""bb_upper"": 183.11189919109995, ""bb_lower"": 182.82420080890023, ""atr"": 0.09239117922089025, ""momentum"": 0.2179999999999893, ""stoch_k"": 89.88298831122552, ""stoch_d"": 87.72582765489973}"
BLOCKED_USD_JPY_1771481353254,2026-02-19T06:09:13.897919,USD_JPY,buy,trend_following,0.895,155.279,154.679,156.579,Pre-check margin insufficient: 0.05x,tokyo,215762,647.0270855999938,820010.205114849,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08043590812243928, ""spread_pips"": 1.5999999999991132, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 70.88831315784101, ""macd"": 0.044313396392254845, ""macd_signal"": 0.03633623739177309, ""bb_upper"": 155.2928801203122, ""bb_lower"": 155.09571987968758, ""atr"": 0.08043590812243928, ""momentum"": 0.14700000000001978, ""stoch_k"": 88.75396233451742, ""stoch_d"": 84.01559994888989}"
BLOCKED_EUR_JPY_1771481362831,2026-02-19T06:09:24.166394,EUR_JPY,buy,trend_following,0.895,183.108,182.508,184.40800000000002,Pre-check margin insufficient: 0.04x,tokyo,206538,619.3661543999941,1092247.0142520336,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09239117922089025, ""spread_pips"": 2.899999999999636, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 73.03993249882096, ""macd"": 0.06073428603306752, ""macd_signal"": 0.04549040014591891, ""bb_upper"": 183.11189919109995, ""bb_lower"": 182.82420080890023, ""atr"": 0.09239117922089025, ""momentum"": 0.2179999999999893, ""stoch_k"": 89.88298831122552, ""stoch_d"": 87.72582765489973}"
BLOCKED_USD_JPY_1771481475329,2026-02-19T06:11:16.010544,USD_JPY,buy,trend_following,0.895,155.265,154.665,156.565,Pre-check margin insufficient: 0.05x,tokyo,215749,646.9881011999939,819886.8703046174,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08247619912323867, ""spread_pips"": 1.799999999997226, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 60.89028558091646, ""macd"": 0.04438690771544884, ""macd_signal"": 0.037946354930726345, ""bb_upper"": 155.30170136790068, ""bb_lower"": 155.09689863209908, ""atr"": 0.08247619912323867, ""momentum"": 0.09299999999998931, ""stoch_k"": 81.41061568480721, ""stoch_d"": 84.97322524361759}"
BLOCKED_EUR_JPY_1771481486726,2026-02-19T06:11:28.096860,EUR_JPY,buy,trend_following,0.895,183.1,182.5,184.4,Pre-check margin insufficient: 0.04x,tokyo,206538,619.3661543999941,1092199.293911502,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09322037922744299, ""spread_pips"": 2.6999999999986812, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 65.06382484534412, ""macd"": 0.06164573746573865, ""macd_signal"": 0.048721464371055345, ""bb_upper"": 183.12732544890713, ""bb_lower"": 182.82837455109302, ""atr"": 0.09322037922744299, ""momentum"": 0.1570000000000107, ""stoch_k"": 85.3435563700471, ""stoch_d"": 87.50889660889777}"
BLOCKED_USD_JPY_1771481602144,2026-02-19T06:13:22.769405,USD_JPY,buy,trend_following,0.895,155.246,154.64600000000002,156.54600000000002,Pre-check margin insufficient: 0.05x,tokyo,215749,646.9881011999939,819786.5395762771,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08247619912323867, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 60.89028558091646, ""macd"": 0.04438690771544884, ""macd_signal"": 0.037946354930726345, ""bb_upper"": 155.30170136790068, ""bb_lower"": 155.09689863209908, ""atr"": 0.08247619912323867, ""momentum"": 0.09299999999998931, ""stoch_k"": 81.41061568480721, ""stoch_d"": 84.97322524361759}"
BLOCKED_USD_JPY_1771481729753,2026-02-19T06:15:30.396069,USD_JPY,buy,trend_following,0.87,155.211,154.61100000000002,156.51100000000002,Pre-check margin insufficient: 0.05x,tokyo,212858,638.3185703999939,808619.1958065691,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0830850369077962, ""spread_pips"": 1.4000000000010004, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 53.102739403378095, ""macd"": 0.039471428248305074, ""macd_signal"": 0.03825135099192818, ""bb_upper"": 155.30267140367337, ""bb_lower"": 155.1009285963265, ""atr"": 0.0830850369077962, ""momentum"": 0.034000000000020236, ""stoch_k"": 67.9796155602601, ""stoch_d"": 79.3813978598616}"
BLOCKED_EUR_JPY_1771481742761,2026-02-19T06:15:44.179821,EUR_JPY,buy,trend_following,0.87,183.062,182.46200000000002,184.36200000000002,Pre-check margin insufficient: 0.04x,tokyo,203813,611.1944243999942,1077565.4652780727,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09363320221179118, ""spread_pips"": 2.7000000000015234, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 58.73237633964028, ""macd"": 0.0581473511569186, ""macd_signal"": 0.05060663975325011, ""bb_upper"": 183.1343609774256, ""bb_lower"": 182.83373902257446, ""atr"": 0.09363320221179118, ""momentum"": 0.11000000000001364, ""stoch_k"": 74.35619935619934, ""stoch_d"": 83.19424801249058}"
BLOCKED_USD_JPY_1771481857236,2026-02-19T06:17:37.884995,USD_JPY,buy,trend_following,0.87,155.157,154.55700000000002,156.45700000000002,Pre-check margin insufficient: 0.05x,tokyo,212808,638.1686303999938,808147.9890260282,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0830850369077962, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 53.102739403378095, ""macd"": 0.039471428248305074, ""macd_signal"": 0.03825135099192818, ""bb_upper"": 155.30267140367337, ""bb_lower"": 155.1009285963265, ""atr"": 0.0830850369077962, ""momentum"": 0.034000000000020236, ""stoch_k"": 67.9796155602601, ""stoch_d"": 79.3813978598616}"
BLOCKED_USD_JPY_1771481979172,2026-02-19T06:19:39.848262,USD_JPY,buy,trend_following,0.87,155.136,154.536,156.436,Pre-check margin insufficient: 0.05x,tokyo,212819,638.2016171999938,808080.376142592,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0830850369077962, ""spread_pips"": 1.999999999998181, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 53.102739403378095, ""macd"": 0.039471428248305074, ""macd_signal"": 0.03825135099192818, ""bb_upper"": 155.30267140367337, ""bb_lower"": 155.1009285963265, ""atr"": 0.0830850369077962, ""momentum"": 0.034000000000020236, ""stoch_k"": 67.9796155602601, ""stoch_d"": 79.3813978598616}"
BLOCKED_EUR_JPY_1771482226195,2026-02-19T06:23:47.546879,EUR_JPY,buy,trend_following,0.87,183.008,182.40800000000002,184.30800000000002,Pre-check margin insufficient: 0.04x,tokyo,203813,611.1944243999942,1077247.6028318794,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09415940333608197, ""spread_pips"": 2.600000000001046, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 53.62365602910219, ""macd"": 0.051552908471848014, ""macd_signal"": 0.05079587827689426, ""bb_upper"": 183.1367369557113, ""bb_lower"": 182.83776304428872, ""atr"": 0.09415940333608197, ""momentum"": 0.04200000000000159, ""stoch_k"": 59.40119821698835, ""stoch_d"": 73.03365131441153}"
BLOCKED_EUR_JPY_1771482897892,2026-02-19T06:34:59.227785,EUR_JPY,buy,trend_following,0.875,183.0,182.4,184.3,Pre-check margin insufficient: 0.04x,tokyo,209495,628.233605999994,1107231.2427676502,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09216806002601903, ""spread_pips"": 2.7999999999991587, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.75, ""regime"": ""neutral""}","{""rsi"": 52.27101857095975, ""macd"": 0.03902893836780663, ""macd_signal"": 0.04746422736093635, ""bb_upper"": 183.1381796432896, ""bb_lower"": 182.84972035671038, ""atr"": 0.09216806002601903, ""momentum"": 0.05300000000002569, ""stoch_k"": 41.924884737442035, ""stoch_d"": 49.91704094227916}"
BLOCKED_USD_JPY_1771485716936,2026-02-19T07:21:57.587915,USD_JPY,buy,trend_following,0.875,155.173,154.573,156.473,Pre-check margin insufficient: 0.05x,tokyo,218873,656.3563523999937,831265.8127997896,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08483165675146696, ""spread_pips"": 1.500000000001478, ""trend_strength"": 0.4, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.75, ""regime"": ""neutral""}","{""rsi"": 54.534739538843, ""macd"": -0.011644622325320597, ""macd_signal"": -0.012833240284057282, ""bb_upper"": 155.32062879418692, ""bb_lower"": 154.98207120581287, ""atr"": 0.08483165675146696, ""momentum"": 0.0759999999999934, ""stoch_k"": 50.660361854393464, ""stoch_d"": 42.64687573145451}"
BLOCKED_EUR_JPY_1771485725715,2026-02-19T07:22:07.096940,EUR_JPY,buy,trend_following,0.895,183.046,182.446,184.346,Pre-check margin insufficient: 0.04x,tokyo,211730,634.935923999994,1119325.0426696423,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09183681704185535, ""spread_pips"": 2.899999999999636, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 56.64721619306826, ""macd"": 0.00858929927983354, ""macd_signal"": 0.013662146977039887, ""bb_upper"": 183.12935700067231, ""bb_lower"": 182.89794299932754, ""atr"": 0.09183681704185535, ""momentum"": 0.02199999999999136, ""stoch_k"": 45.52655339407156, ""stoch_d"": 38.40132424963438}"
BLOCKED_USD_JPY_1771485868288,2026-02-19T07:24:28.913794,USD_JPY,buy,trend_following,0.875,155.164,154.564,156.464,Pre-check margin insufficient: 0.05x,tokyo,218858,656.3113703999937,831160.633817556,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08483165675146696, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 0.4, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.75, ""regime"": ""neutral""}","{""rsi"": 54.534739538843, ""macd"": -0.011644622325320597, ""macd_signal"": -0.012833240284057282, ""bb_upper"": 155.32062879418692, ""bb_lower"": 154.98207120581287, ""atr"": 0.08483165675146696, ""momentum"": 0.0759999999999934, ""stoch_k"": 50.660361854393464, ""stoch_d"": 42.64687573145451}"
BLOCKED_EUR_JPY_1771485874006,2026-02-19T07:24:35.346270,EUR_JPY,buy,trend_following,0.895,183.01,182.41,184.31,Pre-check margin insufficient: 0.04x,tokyo,211730,634.935923999994,1119104.902914957,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09183681704185535, ""spread_pips"": 2.6999999999986812, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 56.64721619306826, ""macd"": 0.00858929927983354, ""macd_signal"": 0.013662146977039887, ""bb_upper"": 183.12935700067231, ""bb_lower"": 182.89794299932754, ""atr"": 0.09183681704185535, ""momentum"": 0.02199999999999136, ""stoch_k"": 45.52655339407156, ""stoch_d"": 38.40132424963438}"
BLOCKED_USD_JPY_1771485984194,2026-02-19T07:26:24.809885,USD_JPY,buy,trend_following,0.875,155.17,154.57,156.47,Pre-check margin insufficient: 0.05x,tokyo,218882,656.3833415999939,831283.92249147,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08327225178187854, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 0.4, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.75, ""regime"": ""neutral""}","{""rsi"": 53.16555653347037, ""macd"": -0.007845807936945448, ""macd_signal"": -0.011835742111271743, ""bb_upper"": 155.31842762437995, ""bb_lower"": 154.98137237561983, ""atr"": 0.08327225178187854, ""momentum"": 0.05999999999997385, ""stoch_k"": 64.3706209677473, ""stoch_d"": 52.384567518934155}"
BLOCKED_USD_JPY_1771486091668,2026-02-19T07:28:12.305460,USD_JPY,buy,trend_following,0.8800000000000001,155.171,154.571,156.471,Pre-check margin insufficient: 0.05x,tokyo,219470,658.1466359999938,833522.437770435,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08327225178187854, ""spread_pips"": 1.3999999999981583, ""trend_strength"": 0.4, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.8, ""regime"": ""neutral""}","{""rsi"": 53.16555653347037, ""macd"": -0.007845807936945448, ""macd_signal"": -0.011835742111271743, ""bb_upper"": 155.31842762437995, ""bb_lower"": 154.98137237561983, ""atr"": 0.08327225178187854, ""momentum"": 0.05999999999997385, ""stoch_k"": 64.3706209677473, ""stoch_d"": 52.384567518934155}"
BLOCKED_USD_JPY_1771486194008,2026-02-19T07:29:54.603957,USD_JPY,buy,trend_following,0.875,155.154,154.554,156.454,Pre-check margin insufficient: 0.05x,tokyo,218876,656.3653487999939,831175.421718852,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08327225178187854, ""spread_pips"": 1.4999999999986358, ""trend_strength"": 0.4, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.75, ""regime"": ""neutral""}","{""rsi"": 53.16555653347037, ""macd"": -0.007845807936945448, ""macd_signal"": -0.011835742111271743, ""bb_upper"": 155.31842762437995, ""bb_lower"": 154.98137237561983, ""atr"": 0.08327225178187854, ""momentum"": 0.05999999999997385, ""stoch_k"": 64.3706209677473, ""stoch_d"": 52.384567518934155}"
BLOCKED_USD_JPY_1771486604411,2026-02-19T07:36:45.033353,USD_JPY,buy,trend_following,0.895,155.149,154.549,156.449,Pre-check margin insufficient: 0.05x,tokyo,221253,663.4934963999938,840174.9356249234,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.08157147444100467, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 55.60608007409426, ""macd"": -0.001449215273083837, ""macd_signal"": -0.008795451377182075, ""bb_upper"": 155.3018478034861, ""bb_lower"": 154.98325219651366, ""atr"": 0.08157147444100467, ""momentum"": 0.11299999999999955, ""stoch_k"": 81.6606321746334, ""stoch_d"": 73.12469378234611}"
