blocked_id,timestamp,symbol,direction,strategy,confidence,entry_price,stop_loss,take_profit,blocked_reason,session,position_size_units,risk_amount,margin_required,market_conditions,indicators
BLOCKED_EUR_JPY_1770640901592,2026-02-09T12:41:42.924495,EUR_JPY,buy,trend_following,0.895,185.9,185.3,186.3,Pre-check margin insufficient: 0.03x,london,46583,139.69310039999866,250103.87689587305,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.10073929251309258, ""spread_pips"": 2.7000000000015234, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 62.94061539467264, ""macd"": 0.020305427941792686, ""macd_signal"": 0.003458499642369441, ""bb_upper"": 185.9112424253277, ""bb_lower"": 185.66535757467233, ""atr"": 0.10073929251309258, ""momentum"": 0.19200000000000728, ""stoch_k"": 84.728243665443, ""stoch_d"": 84.09338812908568}"
BLOCKED_EUR_JPY_1770640987981,2026-02-09T12:43:09.216741,EUR_JPY,buy,trend_following,0.895,185.874,185.274,186.274,Pre-check margin insufficient: 0.03x,london,46583,139.69310039999866,250068.8973326708,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.10073929251309258, ""spread_pips"": 2.400000000000091, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 62.94061539467264, ""macd"": 0.020305427941792686, ""macd_signal"": 0.003458499642369441, ""bb_upper"": 185.9112424253277, ""bb_lower"": 185.66535757467233, ""atr"": 0.10073929251309258, ""momentum"": 0.19200000000000728, ""stoch_k"": 84.728243665443, ""stoch_d"": 84.09338812908568}"
BLOCKED_EUR_JPY_1770641150262,2026-02-09T12:45:51.508675,EUR_JPY,buy,trend_following,0.9,185.894,185.294,186.294,Pre-check margin insufficient: 0.03x,london,46706,140.06195279999866,250756.1697143488,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.09890077110028503, ""spread_pips"": 2.400000000000091, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 61.65991378356534, ""macd"": 0.02440593988666251, ""macd_signal"": 0.007647978291480083, ""bb_upper"": 185.91646368198502, ""bb_lower"": 185.66283631801502, ""atr"": 0.09890077110028503, ""momentum"": 0.18500000000000227, ""stoch_k"": 83.01471296640408, ""stoch_d"": 84.81368038533975}"
BLOCKED_AUD_JPY_1770641492135,2026-02-09T12:51:33.181511,AUD_JPY,buy,trend_following,0.875,110.28,109.68,110.68,Pre-check margin insufficient: 0.10x,london,45506,136.4633927999987,122827.89031884,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.08501440980130114, ""spread_pips"": 2.2999999999996135, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.75, ""regime"": ""neutral""}","{""rsi"": 65.65676743364965, ""macd"": 0.051688324264276275, ""macd_signal"": 0.031194663976290032, ""bb_upper"": 110.3274630997909, ""bb_lower"": 109.90473690020916, ""atr"": 0.08501440980130114, ""momentum"": 0.17199999999999704, ""stoch_k"": 84.83296204490895, ""stoch_d"": 85.25086770996646}"
BLOCKED_USD_JPY_1770642067313,2026-02-09T13:01:07.857119,USD_JPY,sell,trend_following,0.8800000000000001,156.36,156.96,155.96,Pre-check margin insufficient: 0.04x,london_ny_overlap,50482,151.38542159999855,193194.06778476003,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.0832902093888932, ""spread_pips"": 1.5999999999991132, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 34.75620064329198, ""macd"": -0.03952017010982445, ""macd_signal"": -0.03518292599231511, ""bb_upper"": 156.6133626421524, ""bb_lower"": 156.36733735784733, ""atr"": 0.0832902093888932, ""momentum"": -0.036000000000001364, ""stoch_k"": 39.986649951967365, ""stoch_d"": 54.09590541578465}"
BLOCKED_USD_JPY_1770642149469,2026-02-09T13:02:30.048266,USD_JPY,sell,trend_following,0.8800000000000001,156.316,156.916,155.916,Pre-check margin insufficient: 0.04x,london_ny_overlap,50472,151.35543359999858,193101.44348577602,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.0832902093888932, ""spread_pips"": 1.4999999999986358, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 34.75620064329198, ""macd"": -0.03952017010982445, ""macd_signal"": -0.03518292599231511, ""bb_upper"": 156.6133626421524, ""bb_lower"": 156.36733735784733, ""atr"": 0.0832902093888932, ""momentum"": -0.036000000000001364, ""stoch_k"": 39.986649951967365, ""stoch_d"": 54.09590541578465}"
BLOCKED_USD_JPY_1770642235724,2026-02-09T13:03:56.262293,USD_JPY,sell,trend_following,0.8800000000000001,156.35,156.95,155.95,Pre-check margin insufficient: 0.04x,london_ny_overlap,50478,151.37342639999855,193166.40508515,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.0832902093888932, ""spread_pips"": 1.500000000001478, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 34.75620064329198, ""macd"": -0.03952017010982445, ""macd_signal"": -0.03518292599231511, ""bb_upper"": 156.6133626421524, ""bb_lower"": 156.36733735784733, ""atr"": 0.0832902093888932, ""momentum"": -0.036000000000001364, ""stoch_k"": 39.986649951967365, ""stoch_d"": 54.09590541578465}"
BLOCKED_USD_JPY_1770642322526,2026-02-09T13:05:23.053750,USD_JPY,sell,trend_following,0.8800000000000001,156.333,156.933,155.933,Pre-check margin insufficient: 0.04x,london_ny_overlap,50482,151.38542159999855,193160.70733560302,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08412662363900407, ""spread_pips"": 1.8000000000000682, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 30.98472485921892, ""macd"": -0.047808548659958205, ""macd_signal"": -0.037708038033680884, ""bb_upper"": 156.60596090488843, ""bb_lower"": 156.3473390951113, ""atr"": 0.08412662363900407, ""momentum"": -0.117999999999995, ""stoch_k"": 23.90364087285027, ""stoch_d"": 39.54164835104823}"
BLOCKED_USD_JPY_1770642415424,2026-02-09T13:06:55.943748,USD_JPY,sell,trend_following,0.8800000000000001,156.262,156.862,155.862,Pre-check margin insufficient: 0.04x,london_ny_overlap,50486,151.39741679999855,193088.28007236603,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08412662363900407, ""spread_pips"": 1.9000000000005457, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 30.98472485921892, ""macd"": -0.047808548659958205, ""macd_signal"": -0.037708038033680884, ""bb_upper"": 156.60596090488843, ""bb_lower"": 156.3473390951113, ""atr"": 0.08412662363900407, ""momentum"": -0.117999999999995, ""stoch_k"": 23.90364087285027, ""stoch_d"": 39.54164835104823}"
BLOCKED_USD_JPY_1770642499186,2026-02-09T13:08:19.698854,USD_JPY,sell,trend_following,0.8800000000000001,156.271,156.87099999999998,155.87099999999998,Pre-check margin insufficient: 0.04x,london_ny_overlap,50467,151.34043959999855,193026.72969685346,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08412662363900407, ""spread_pips"": 1.9000000000005457, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 30.98472485921892, ""macd"": -0.047808548659958205, ""macd_signal"": -0.037708038033680884, ""bb_upper"": 156.60596090488843, ""bb_lower"": 156.3473390951113, ""atr"": 0.08412662363900407, ""momentum"": -0.117999999999995, ""stoch_k"": 23.90364087285027, ""stoch_d"": 39.54164835104823}"
BLOCKED_USD_JPY_1770642583396,2026-02-09T13:09:43.966296,USD_JPY,sell,trend_following,0.8800000000000001,156.197,156.797,155.797,Pre-check margin insufficient: 0.04x,london_ny_overlap,50421,151.20249479999856,192759.46653754354,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08412662363900407, ""spread_pips"": 2.199999999999136, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 30.98472485921892, ""macd"": -0.047808548659958205, ""macd_signal"": -0.037708038033680884, ""bb_upper"": 156.60596090488843, ""bb_lower"": 156.3473390951113, ""atr"": 0.08412662363900407, ""momentum"": -0.117999999999995, ""stoch_k"": 23.90364087285027, ""stoch_d"": 39.54164835104823}"
BLOCKED_USD_JPY_1770642671551,2026-02-09T13:11:12.089306,USD_JPY,sell,trend_following,0.8800000000000001,156.13,156.73,155.73,Pre-check margin insufficient: 0.04x,london_ny_overlap,50418,151.19349839999856,192665.31915267,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.0919747232755234, ""spread_pips"": 1.9000000000005457, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 23.25133388695012, ""macd"": -0.06556373112360347, ""macd_signal"": -0.043279162961380624, ""bb_upper"": 156.62930007971067, ""bb_lower"": 156.2837999202892, ""atr"": 0.0919747232755234, ""momentum"": -0.24199999999999022, ""stoch_k"": 12.903372925534569, ""stoch_d"": 25.597887916784064}"
BLOCKED_USD_JPY_1770642756537,2026-02-09T13:12:37.073404,USD_JPY,sell,trend_following,0.8800000000000001,156.165,156.765,155.765,Pre-check margin insufficient: 0.04x,london_ny_overlap,50412,151.17550559999856,192685.57605549,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.0919747232755234, ""spread_pips"": 2.1000000000015007, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 23.25133388695012, ""macd"": -0.06556373112360347, ""macd_signal"": -0.043279162961380624, ""bb_upper"": 156.62930007971067, ""bb_lower"": 156.2837999202892, ""atr"": 0.0919747232755234, ""momentum"": -0.24199999999999022, ""stoch_k"": 12.903372925534569, ""stoch_d"": 25.597887916784064}"
BLOCKED_USD_JPY_1770642916887,2026-02-09T13:15:17.417304,USD_JPY,sell,trend_following,0.8800000000000001,156.128,156.72799999999998,155.72799999999998,Pre-check margin insufficient: 0.04x,london_ny_overlap,50390,151.10953199999858,192555.85443695998,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.09247653005033049, ""spread_pips"": 1.700000000002433, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 21.899105400915705, ""macd"": -0.08143957398411317, ""macd_signal"": -0.05091123572131874, ""bb_upper"": 156.6495219576147, ""bb_lower"": 156.2236780423852, ""atr"": 0.09247653005033049, ""momentum"": -0.3580000000000041, ""stoch_k"": 7.540426180815785, ""stoch_d"": 14.782479993066884}"
BLOCKED_USD_JPY_1770643001441,2026-02-09T13:16:41.985815,USD_JPY,sell,trend_following,0.8800000000000001,156.15,156.75,155.75,Pre-check margin insufficient: 0.04x,london_ny_overlap,50386,151.09753679999855,192567.70008945002,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.09247653005033049, ""spread_pips"": 1.6999999999995907, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 21.899105400915705, ""macd"": -0.08143957398411317, ""macd_signal"": -0.05091123572131874, ""bb_upper"": 156.6495219576147, ""bb_lower"": 156.2236780423852, ""atr"": 0.09247653005033049, ""momentum"": -0.3580000000000041, ""stoch_k"": 7.540426180815785, ""stoch_d"": 14.782479993066884}"
BLOCKED_USD_JPY_1770643081921,2026-02-09T13:18:02.547695,USD_JPY,sell,trend_following,0.8800000000000001,156.13,156.73,155.73,Pre-check margin insufficient: 0.04x,london_ny_overlap,50380,151.07954399999855,192520.1074797,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.09247653005033049, ""spread_pips"": 1.9000000000005457, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 21.899105400915705, ""macd"": -0.08143957398411317, ""macd_signal"": -0.05091123572131874, ""bb_upper"": 156.6495219576147, ""bb_lower"": 156.2236780423852, ""atr"": 0.09247653005033049, ""momentum"": -0.3580000000000041, ""stoch_k"": 7.540426180815785, ""stoch_d"": 14.782479993066884}"
BLOCKED_USD_JPY_1770643160833,2026-02-09T13:19:21.381687,USD_JPY,sell,trend_following,0.875,156.182,156.78199999999998,155.78199999999998,Pre-check margin insufficient: 0.04x,london_ny_overlap,50266,150.73768079999857,192148.447305906,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.09247653005033049, ""spread_pips"": 1.9000000000005457, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.75, ""regime"": ""neutral""}","{""rsi"": 21.899105400915705, ""macd"": -0.08143957398411317, ""macd_signal"": -0.05091123572131874, ""bb_upper"": 156.6495219576147, ""bb_lower"": 156.2236780423852, ""atr"": 0.09247653005033049, ""momentum"": -0.3580000000000041, ""stoch_k"": 7.540426180815785, ""stoch_d"": 14.782479993066884}"
BLOCKED_USD_JPY_1770643255258,2026-02-09T13:20:55.842529,USD_JPY,sell,trend_following,0.8800000000000001,156.135,156.73499999999999,155.73499999999999,Pre-check margin insufficient: 0.04x,london_ny_overlap,50397,151.13052359999855,192591.23805542252,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.09365677865492625, ""spread_pips"": 1.500000000001478, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 23.450222175718675, ""macd"": -0.09207233785113544, ""macd_signal"": -0.05914345404386423, ""bb_upper"": 156.6527147520499, ""bb_lower"": 156.18038524794989, ""atr"": 0.09365677865492625, ""momentum"": -0.3669999999999902, ""stoch_k"": 8.795793147138502, ""stoch_d"": 9.74653075116297}"
BLOCKED_USD_JPY_1770643333814,2026-02-09T13:22:14.357589,USD_JPY,sell,trend_following,0.8800000000000001,156.107,156.707,155.707,Pre-check margin insufficient: 0.04x,london_ny_overlap,50383,151.08854039999855,192503.2091294655,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.09365677865492625, ""spread_pips"": 2.0999999999986585, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 23.450222175718675, ""macd"": -0.09207233785113544, ""macd_signal"": -0.05914345404386423, ""bb_upper"": 156.6527147520499, ""bb_lower"": 156.18038524794989, ""atr"": 0.09365677865492625, ""momentum"": -0.3669999999999902, ""stoch_k"": 8.795793147138502, ""stoch_d"": 9.74653075116297}"
BLOCKED_USD_JPY_1770643414617,2026-02-09T13:23:35.149231,USD_JPY,sell,trend_following,0.8800000000000001,156.132,156.732,155.732,Pre-check margin insufficient: 0.04x,london_ny_overlap,50388,151.10353439999855,192553.14490120803,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.09365677865492625, ""spread_pips"": 1.8000000000000682, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 23.450222175718675, ""macd"": -0.09207233785113544, ""macd_signal"": -0.05914345404386423, ""bb_upper"": 156.6527147520499, ""bb_lower"": 156.18038524794989, ""atr"": 0.09365677865492625, ""momentum"": -0.3669999999999902, ""stoch_k"": 8.795793147138502, ""stoch_d"": 9.74653075116297}"
BLOCKED_USD_JPY_1770643497547,2026-02-09T13:24:58.072640,USD_JPY,sell,trend_following,0.8800000000000001,156.054,156.654,155.654,Pre-check margin insufficient: 0.04x,london_ny_overlap,50389,151.10653319999855,192460.76922435302,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.09365677865492625, ""spread_pips"": 1.9000000000005457, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 23.450222175718675, ""macd"": -0.09207233785113544, ""macd_signal"": -0.05914345404386423, ""bb_upper"": 156.6527147520499, ""bb_lower"": 156.18038524794989, ""atr"": 0.09365677865492625, ""momentum"": -0.3669999999999902, ""stoch_k"": 8.795793147138502, ""stoch_d"": 9.74653075116297}"
BLOCKED_USD_JPY_1770643576592,2026-02-09T13:26:17.132089,USD_JPY,sell,trend_following,0.8800000000000001,156.035,156.635,155.635,Pre-check margin insufficient: 0.04x,london_ny_overlap,50376,151.06754879999855,192387.68915058,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.09982415334227183, ""spread_pips"": 1.9000000000005457, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 19.38046266124661, ""macd"": -0.10796897400146577, ""macd_signal"": -0.06890855110357144, ""bb_upper"": 156.67297565196233, ""bb_lower"": 156.11392434803744, ""atr"": 0.09982415334227183, ""momentum"": -0.4749999999999943, ""stoch_k"": 8.374296513618006, ""stoch_d"": 8.236838613857438}"
BLOCKED_USD_JPY_1770643652616,2026-02-09T13:27:33.170110,USD_JPY,sell,trend_following,0.8800000000000001,156.004,156.60399999999998,155.60399999999998,Pre-check margin insufficient: 0.04x,london_ny_overlap,50371,151.05255479999857,192330.375459642,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.09982415334227183, ""spread_pips"": 1.6999999999995907, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 19.38046266124661, ""macd"": -0.10796897400146577, ""macd_signal"": -0.06890855110357144, ""bb_upper"": 156.67297565196233, ""bb_lower"": 156.11392434803744, ""atr"": 0.09982415334227183, ""momentum"": -0.4749999999999943, ""stoch_k"": 8.374296513618006, ""stoch_d"": 8.236838613857438}"
