timestamp,balance,equity,daily_pnl,daily_return_pct,total_pnl,total_return_pct,open_positions,total_trades,winning_trades,losing_trades,win_rate,avg_win,avg_loss,profit_factor,sharpe_ratio,max_drawdown,current_drawdown,kelly_fraction,expectancy,best_session,worst_session
2025-10-29T07:15:05.655955,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T07:29:41.012781,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T07:44:40.194599,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T07:59:40.220164,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T08:15:12.482735,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T08:30:15.498981,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T08:45:11.057148,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T09:00:10.928284,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T09:10:47.703842,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T09:20:53.828435,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T09:30:43.316227,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T09:40:46.520917,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T09:51:07.365061,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T10:01:16.210271,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T10:11:28.693223,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T10:21:43.820280,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T10:32:07.059607,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T10:42:19.768790,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T10:52:38.338845,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T11:02:51.847944,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T11:12:48.060025,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T11:22:41.124438,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T11:33:00.610985,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T11:42:48.692673,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T11:52:39.868001,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T12:02:38.315733,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T12:12:43.100046,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T12:23:06.061216,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T12:33:11.122354,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T12:43:06.439196,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T12:53:11.011988,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T13:03:17.972582,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T13:13:21.644055,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T13:23:25.314837,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T13:33:32.785765,63066.8672,63066.8672,0.0,0.0,-583.0919999999969,-0.916091710550534,4,1,0,0,0,0,0,0,0.0,0.00916091710550534,0.00916091710550534,0.0,0.0,,
2025-10-29T13:43:41.675831,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,3,1,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T13:53:56.635328,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,3,1,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T14:04:43.379073,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T14:14:58.540102,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T14:25:20.515317,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T14:35:44.147555,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T14:45:59.177183,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T14:56:10.152945,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T15:06:55.752806,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T15:17:22.056670,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T15:27:45.599713,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T15:38:11.733202,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T15:48:42.538410,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T15:58:54.417385,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T16:09:12.085855,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T16:19:35.247325,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T16:29:45.586750,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T16:39:41.596196,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T16:49:34.170541,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T16:59:27.168362,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T17:13:28.949233,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T17:28:32.400386,62502.5253,62502.5253,0.0,0.0,-1147.4338999999964,-1.8027252718176079,4,2,0,0,0,0,0,0,0.0,0.018027252718176078,0.018027252718176078,0.0,0.0,,
2025-10-29T17:43:05.664330,61871.0023,61871.0023,0.0,0.0,-1778.9568999999974,-2.7949065833808064,3,2,0,0,0,0,0,0,0.0,0.027949065833808066,0.027949065833808066,0.0,0.0,,
2025-10-29T17:58:00.177557,61871.0023,61871.0023,0.0,0.0,-1778.9568999999974,-2.7949065833808064,3,2,0,0,0,0,0,0,0.0,0.027949065833808066,0.027949065833808066,0.0,0.0,,
2025-10-29T18:13:03.367937,61871.0023,61871.0023,0.0,0.0,-1778.9568999999974,-2.7949065833808064,4,3,0,0,0,0,0,0,0.0,0.027949065833808066,0.027949065833808066,0.0,0.0,,
2025-10-29T18:27:55.433982,61871.0023,61871.0023,0.0,0.0,-1778.9568999999974,-2.7949065833808064,4,3,0,0,0,0,0,0,0.0,0.027949065833808066,0.027949065833808066,0.0,0.0,,
2025-10-29T18:42:46.971510,61104.622,61104.622,0.0,0.0,-2545.3371999999945,-3.998961243638935,3,3,0,0,0,0,0,0,0.0,0.03998961243638935,0.03998961243638935,0.0,0.0,,
2025-10-29T18:57:52.026763,61104.622,61104.622,0.0,0.0,-2545.3371999999945,-3.998961243638935,3,3,0,0,0,0,0,0,0.0,0.03998961243638935,0.03998961243638935,0.0,0.0,,
2025-10-29T19:12:54.172012,61104.622,61104.622,0.0,0.0,-2545.3371999999945,-3.998961243638935,3,3,0,0,0,0,0,0,0.0,0.03998961243638935,0.03998961243638935,0.0,0.0,,
2025-10-29T19:28:07.405329,61104.622,61104.622,0.0,0.0,-2545.3371999999945,-3.998961243638935,3,3,0,0,0,0,0,0,0.0,0.03998961243638935,0.03998961243638935,0.0,0.0,,
2025-10-29T19:43:12.774008,61104.622,61104.622,0.0,0.0,-2545.3371999999945,-3.998961243638935,3,3,0,0,0,0,0,0,0.0,0.03998961243638935,0.03998961243638935,0.0,0.0,,
2025-10-29T19:58:18.344680,61104.622,61104.622,0.0,0.0,-2545.3371999999945,-3.998961243638935,3,3,0,0,0,0,0,0,0.0,0.03998961243638935,0.03998961243638935,0.0,0.0,,
2025-10-29T20:13:07.787937,61104.622,61104.622,0.0,0.0,-2545.3371999999945,-3.998961243638935,3,3,0,0,0,0,0,0,0.0,0.03998961243638935,0.03998961243638935,0.0,0.0,,
2025-10-29T20:28:00.937875,61104.622,61104.622,0.0,0.0,-2545.3371999999945,-3.998961243638935,3,3,0,0,0,0,0,0,0.0,0.03998961243638935,0.03998961243638935,0.0,0.0,,
2025-10-29T20:43:02.428743,61104.622,61104.622,0.0,0.0,-2545.3371999999945,-3.998961243638935,3,3,0,0,0,0,0,0,0.0,0.03998961243638935,0.03998961243638935,0.0,0.0,,
2025-10-29T20:58:01.560108,61104.622,61104.622,0.0,0.0,-2545.3371999999945,-3.998961243638935,3,3,0,0,0,0,0,0,0.0,0.03998961243638935,0.03998961243638935,0.0,0.0,,
2025-10-29T21:44:22.604173,61092.2771,61092.2771,0.0,0.0,-2557.682099999998,-4.018356228577124,3,3,0,0,0,0,0,0,0.0,0.04018356228577124,0.04018356228577124,0.0,0.0,,
2025-10-29T22:38:50.141491,61092.2771,61092.2771,0.0,0.0,-2557.682099999998,-4.018356228577124,3,3,0,0,0,0,0,0,0.0,0.04018356228577124,0.04018356228577124,0.0,0.0,,
2025-10-29T23:33:41.613598,61092.2771,61092.2771,0.0,0.0,-2557.682099999998,-4.018356228577124,3,3,0,0,0,0,0,0,0.0,0.04018356228577124,0.04018356228577124,0.0,0.0,,
2025-10-30T00:08:26.946412,61092.2771,61092.2771,0.0,0.0,-2557.682099999998,-4.018356228577124,4,4,0,0,0,0,0,0,0.0,0.04018356228577124,0.04018356228577124,0.0,0.0,,
2025-10-30T00:23:25.037547,61092.2771,61092.2771,0.0,0.0,-2557.682099999998,-4.018356228577124,4,4,0,0,0,0,0,0,0.0,0.04018356228577124,0.04018356228577124,0.0,0.0,,
2025-10-30T00:38:01.052212,61092.2771,61092.2771,0.0,0.0,-2557.682099999998,-4.018356228577124,4,4,0,0,0,0,0,0,0.0,0.04018356228577124,0.04018356228577124,0.0,0.0,,
2025-10-30T00:52:51.685601,61092.2771,61092.2771,0.0,0.0,-2557.682099999998,-4.018356228577124,4,4,0,0,0,0,0,0,0.0,0.04018356228577124,0.04018356228577124,0.0,0.0,,
2025-10-30T01:07:46.432031,61092.2771,61092.2771,0.0,0.0,-2557.682099999998,-4.018356228577124,4,4,0,0,0,0,0,0,0.0,0.04018356228577124,0.04018356228577124,0.0,0.0,,
2025-10-30T01:22:41.231124,61092.2771,61092.2771,0.0,0.0,-2557.682099999998,-4.018356228577124,4,4,0,0,0,0,0,0,0.0,0.04018356228577124,0.04018356228577124,0.0,0.0,,
2025-10-30T01:37:29.968557,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,3,4,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T01:52:01.677395,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,3,4,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T02:06:53.864008,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,3,4,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T02:21:43.814424,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,4,5,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T02:36:23.603984,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,4,5,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T02:51:18.287307,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,4,5,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T03:06:09.964680,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,4,5,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T03:21:05.507406,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,4,5,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T03:35:58.749831,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,4,5,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T03:50:45.035747,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,4,5,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T04:05:45.985434,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,4,5,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T04:20:24.579224,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,4,5,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T04:35:31.139727,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,4,5,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T04:50:28.648218,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,5,6,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T05:05:27.309873,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,5,6,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T05:20:26.032575,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,5,6,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T05:35:11.593279,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,5,6,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T05:50:06.250958,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,5,6,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T06:04:52.450786,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,5,6,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T06:19:30.302865,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,5,6,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T06:34:19.494985,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,5,6,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
2025-10-30T06:49:26.332703,60564.6591,60564.6591,0.0,0.0,-3085.3001000000004,-4.84729313070793,5,6,0,0,0,0,0,0,0.0,0.0484729313070793,0.0484729313070793,0.0,0.0,,
