timestamp,symbol,strategy,direction,confidence,entry_price,stop_loss,take_profit,risk_reward,market_conditions,indicators,traded,not_traded_reason,session
2026-02-09T00:11:06.956234,AUD_USD,trend_following,buy,0.9,0.70323,0.69723,0.70723,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005917283578162192, ""spread_pips"": 1.40000000000029, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 65.56316083792534, ""macd"": 0.00040508623098312047, ""macd_signal"": 0.00031786699793999657, ""bb_upper"": 0.7039265335128558, ""bb_lower"": 0.7013304664871437, ""atr"": 0.0005917283578162192, ""momentum"": 0.0007899999999999574, ""stoch_k"": 82.41545893719818, ""stoch_d"": 86.03241349693958}",False,,tokyo
2026-02-09T00:11:12.311680,EUR_USD,trend_following,buy,0.8800000000000001,1.18309,1.17709,1.18709,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005589127031116597, ""spread_pips"": 0.700000000000145, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.8, ""regime"": ""neutral""}","{""rsi"": 79.46014571503834, ""macd"": 0.00027329025928835016, ""macd_signal"": 9.617058174358296e-05, ""bb_upper"": 1.182876959060484, ""bb_lower"": 1.1807030409395158, ""atr"": 0.0005589127031116597, ""momentum"": 0.0018599999999999728, ""stoch_k"": 84.16519907455074, ""stoch_d"": 86.0796302558306}",False,,tokyo
2026-02-09T00:12:52.584430,AUD_USD,momentum_pullback,buy,0.8949999999999999,0.70332,0.6973199999999999,0.70732,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005917283578162192, ""spread_pips"": 1.4999999999998348, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 65.56316083792534, ""macd"": 0.00040508623098312047, ""macd_signal"": 0.00031786699793999657, ""bb_upper"": 0.7039265335128558, ""bb_lower"": 0.7013304664871437, ""atr"": 0.0005917283578162192, ""momentum"": 0.0007899999999999574, ""stoch_k"": 82.41545893719818, ""stoch_d"": 86.03241349693958}",False,,tokyo
2026-02-09T00:12:52.587148,AUD_USD,trend_following,buy,0.895,0.70332,0.6973199999999999,0.70732,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005917283578162192, ""spread_pips"": 1.4999999999998348, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 65.56316083792534, ""macd"": 0.00040508623098312047, ""macd_signal"": 0.00031786699793999657, ""bb_upper"": 0.7039265335128558, ""bb_lower"": 0.7013304664871437, ""atr"": 0.0005917283578162192, ""momentum"": 0.0007899999999999574, ""stoch_k"": 82.41545893719818, ""stoch_d"": 86.03241349693958}",False,,tokyo
2026-02-09T00:12:55.149005,EUR_USD,trend_following,buy,0.8800000000000001,1.18338,1.17738,1.18738,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005589127031116597, ""spread_pips"": 0.8000000000008001, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.8, ""regime"": ""neutral""}","{""rsi"": 79.46014571503834, ""macd"": 0.00027329025928835016, ""macd_signal"": 9.617058174358296e-05, ""bb_upper"": 1.182876959060484, ""bb_lower"": 1.1807030409395158, ""atr"": 0.0005589127031116597, ""momentum"": 0.0018599999999999728, ""stoch_k"": 84.16519907455074, ""stoch_d"": 86.0796302558306}",False,,tokyo
2026-02-09T00:14:44.445160,AUD_USD,momentum_pullback,buy,0.8949999999999999,0.70326,0.69726,0.70726,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005917283578162192, ""spread_pips"": 1.40000000000029, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 65.56316083792534, ""macd"": 0.00040508623098312047, ""macd_signal"": 0.00031786699793999657, ""bb_upper"": 0.7039265335128558, ""bb_lower"": 0.7013304664871437, ""atr"": 0.0005917283578162192, ""momentum"": 0.0007899999999999574, ""stoch_k"": 82.41545893719818, ""stoch_d"": 86.03241349693958}",False,,tokyo
2026-02-09T00:14:44.449958,AUD_USD,trend_following,buy,0.895,0.70326,0.69726,0.70726,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005917283578162192, ""spread_pips"": 1.40000000000029, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 65.56316083792534, ""macd"": 0.00040508623098312047, ""macd_signal"": 0.00031786699793999657, ""bb_upper"": 0.7039265335128558, ""bb_lower"": 0.7013304664871437, ""atr"": 0.0005917283578162192, ""momentum"": 0.0007899999999999574, ""stoch_k"": 82.41545893719818, ""stoch_d"": 86.03241349693958}",False,,tokyo
2026-02-09T00:14:48.231474,EUR_USD,trend_following,buy,0.8800000000000001,1.18312,1.17712,1.18712,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005589127031116597, ""spread_pips"": 0.7999999999985796, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.8, ""regime"": ""neutral""}","{""rsi"": 79.46014571503834, ""macd"": 0.00027329025928835016, ""macd_signal"": 9.617058174358296e-05, ""bb_upper"": 1.182876959060484, ""bb_lower"": 1.1807030409395158, ""atr"": 0.0005589127031116597, ""momentum"": 0.0018599999999999728, ""stoch_k"": 84.16519907455074, ""stoch_d"": 86.0796302558306}",False,,tokyo
2026-02-09T00:16:33.530036,AUD_USD,trend_following,buy,0.87,0.70298,0.69698,0.70698,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005858906300622343, ""spread_pips"": 1.40000000000029, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 58.99568524007286, ""macd"": 0.00038416736920010575, ""macd_signal"": 0.0003311271239712363, ""bb_upper"": 0.7039725325995992, ""bb_lower"": 0.7014034674004007, ""atr"": 0.0005858906300622343, ""momentum"": 0.0006599999999999939, ""stoch_k"": 71.27657004830986, ""stoch_d"": 79.4400668213576}",False,,tokyo
2026-02-09T00:16:38.545961,EUR_USD,trend_following,buy,0.875,1.18279,1.17679,1.18679,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005604189439159715, ""spread_pips"": 0.700000000000145, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.75, ""regime"": ""neutral""}","{""rsi"": 79.67262558850081, ""macd"": 0.0003221280311245245, ""macd_signal"": 0.00014136211225454254, ""bb_upper"": 1.183081505684036, ""bb_lower"": 1.1806624943159636, ""atr"": 0.0005604189439159715, ""momentum"": 0.0018599999999999728, ""stoch_k"": 82.28222028110606, ""stoch_d"": 83.4796379094011}",False,,tokyo
